原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,发展,1,,,
,勇于,1,,,
,动能,1,,,
,加快,1,,,
,加强,1,,,
,前沿,1,,,
,刚刚,1,,,
,共享,1,,,
,休戚与共,1,,,
,人工智能,1,,,
,业态,1,,,
,不稳固,1,,,
,一致,1,,,
,,,,,
科学技术从来没有像今天这样深刻影响着国家前途命运，从来没有像今天这样深刻影响着人民生活福祉。在实现中华民族伟大复兴的关键时刻，要增强科技创新的紧迫感和使命感，把科技创新摆到更加重要位置，踢好,这样,2,深刻影响,深刻影响,创新
,科技,2,从来,从来,科技
,深刻影响,2,科技,科技,国家
,没有,2,创新,创新,重要
,创新,2,使命感,使命感,实现
,从来,2,紧迫感,紧迫感,人民
,今天,2,福祉,福祉,科学技术
,重要,1,今天,今天,增强
,紧迫感,1,关键时刻,关键时刻,更加
,科学技术,1,中华民族,中华民族,生活
,福祉,1,复兴,复兴,中华民族
,生活,1,前途,前途,命运
,更加,1,这样,这样,伟大
,实现,1,科学技术,科学技术,复兴
,复兴,1,伟大,伟大,位置
,增强,1,,,
,国家,1,,,
,命运,1,,,
,前途,1,,,
,关键时刻,1,,,
,使命感,1,,,
,位置,1,,,
,伟大,1,,,
,人民,1,,,
,中华民族,1,,,
,,,,,
临门一脚,临门一脚,1,临门一脚,临门一脚,临门一脚
,,,,,
，让科技创新在实施创新驱动发展战略、加快新旧动能转换中发挥重大作用。要认真落实党中央关于科技创新的战略部署和政策措施，加强基础研究和应用基础研究，提升原始创新能力，注重发挥企业主体作用，加强知识产权保护，尊重创新人才，释放创新活力，培育壮大新兴产业和创新型企业，加快科技成果转化，提升创新体系整体效能。要以全球视野、国际标准推进张江综合性国家科学中心建设，集聚建设国际先进水平的实验室、科研院所、研发机构、研究型大学，加快建立世界一流的重大科技基础设施集群。,创新,6,创新,创新,创新
,科技,3,科技,科技,科技
,加快,3,加快,加快,发展
,重大,2,发挥,发挥,建设
,研究,2,主体作用,主体作用,国家
,提升,2,研究型,研究型,加快
,建设,2,提升,提升,加强
,基础,2,重大,重大,科学
,发挥,2,加强,加强,人才
,加强,2,科研院所,科研院所,世界
,企业,2,科技成果,科技成果,战略
,驱动,1,战略部署,战略部署,企业
,集聚,1,建设,建设,研究
,集群,1,认真落实,认真落实,国际
,释放,1,基础,基础,基础
,转换,1,,,
,转化,1,,,
,认真落实,1,,,
,视野,1,,,
,综合性,1,,,
,科研院所,1,,,
,科技成果,1,,,
,科学,1,,,
,研究型,1,,,
,研发,1,,,
,知识产权,1,,,
,活力,1,,,
,注重,1,,,
,水平,1,,,
,机构,1,,,
,新旧,1,,,
,新兴产业,1,,,
,整体,1,,,
,效能,1,,,
,政策措施,1,,,
,推进,1,,,
,战略部署,1,,,
,战略,1,,,
,张江,1,,,
,建立,1,,,
,应用,1,,,
,尊重,1,,,
,实验室,1,,,
,实施,1,,,
,大学,1,,,
,壮大,1,,,
,基础设施,1,,,
,培育,1,,,
,国际标准,1,,,
,国际,1,,,
,国家,1,,,
,发展,1,,,
,原始,1,,,
,动能,1,,,
,创新能力,1,,,
,创新型,1,,,
,关于,1,,,
,全球,1,,,
,党中央,1,,,
,先进,1,,,
,保护,1,,,
,作用,1,,,
,体系,1,,,
,人才,1,,,
,主体作用,1,,,
,中心,1,,,
,世界,1,,,
,一流,1,,,
,,,,,
当今世界，正在经历一场更大范围、更深层次的科技革命和产业变革。互联网、大数据、人工智能等现代信息技术不断取得突破，数字经济蓬勃发展，各国利益更加紧密相连。为世界经济发展增添新动能，迫切需要我们加快数字经济发展，推动全球互联网治理体系向着更加公正合理的方向迈进。,经济,3,互联网,互联网,科技
,更加,2,数字,数字,发展
,数字,2,经济,经济,经济
,发展,2,更加,更加,推动
,互联网,2,人工智能,人工智能,加快
,革命,1,当今世界,当今世界,产业
,迫切需要,1,蓬勃发展,蓬勃发展,我们
,迈进,1,迫切需要,迫切需要,世界
,蓬勃发展,1,迈进,迈进,数字
,范围,1,深层次,深层次,体系
,经历,1,信息技术,信息技术,全球
,紧密,1,向着,向着,突破
,突破,1,动能,动能,人工智能
,科技,1,增添,增添,不断
,相连,1,公正,公正,变革
,现代,1,,,
,深层次,1,,,
,治理,1,,,
,正在,1,,,
,更大,1,,,
,方向,1,,,
,数据,1,,,
,推动,1,,,
,我们,1,,,
,当今世界,1,,,
,增添,1,,,
,向着,1,,,
,合理,1,,,
,各国,1,,,
,变革,1,,,
,取得,1,,,
,动能,1,,,
,加快,1,,,
,利益,1,,,
,公正,1,,,
,全球,1,,,
,信息技术,1,,,
,体系,1,,,
,人工智能,1,,,
,产业,1,,,
,世界,1,,,
,不断,1,,,
,一场,1,,,
,,,,,
坚持创新导向，开辟增长源泉。当前，信息技术、生命科学、智能制造、绿色能源等前沿领域不断突破，新材料、新产品、新业态迭代周期不断缩短。大数据、3D打印、人工智能，这些曾经的科学幻想，如今已经融入人们的衣食住行用，未来已经来到我们身边。,已经,2,3D,3D,创新
,不断,2,科学幻想,科学幻想,我们
,领域,1,迭代,迭代,领域
,迭代,1,衣食住行,衣食住行,坚持
,这些,1,不断,不断,突破
,身边,1,人工智能,人工智能,人工智能
,衣食住行,1,生命科学,生命科学,不断
,融入,1,业态,业态,数据
,能源,1,前沿,前沿,绿色
,缩短,1,融入,融入,导向
,绿色,1,打印,打印,当前
,突破,1,信息技术,信息技术,前沿
,科学幻想,1,源泉,源泉,未来
,生命科学,1,导向,导向,增长
,源泉,1,缩短,缩短,能源
,来到,1,,,
,材料,1,,,
,未来,1,,,
,曾经,1,,,
,智能,1,,,
,数据,1,,,
,打印,1,,,
,我们,1,,,
,当前,1,,,
,开辟,1,,,
,导向,1,,,
,如今,1,,,
,增长,1,,,
,坚持,1,,,
,周期,1,,,
,前沿,1,,,
,制造,1,,,
,创新,1,,,
,信息技术,1,,,
,人工智能,1,,,
,人们,1,,,
,产品,1,,,
,业态,1,,,
,3D,1,,,
,,,,,
百舸争流，奋楫者先。新科技革命和产业变革的时代浪潮奔腾而至，如果我们不应变、不求变，将错失发展机遇，甚至错过整个时代。我们应该以只争朝夕的精神，探寻新的增长动力和发展路径，消除一切不利于创新的体制机制障碍，充分激发创新潜能和市场活力，深化国际创新交流合作，更好应对各自和共同的发展挑战。,发展,3,创新,创新,创新
,创新,3,百舸争流,百舸争流,科技
,时代,2,奋楫者,奋楫者,发展
,我们,2,只争朝夕,只争朝夕,产业
,革命,1,求变,求变,我们
,障碍,1,时代,时代,合作
,错过,1,发展,发展,国际
,错失,1,错失,错失,变革
,路径,1,探寻,探寻,精神
,精神,1,潜能,潜能,革命
,科技,1,奔腾,奔腾,机制
,百舸争流,1,应变,应变,深化
,甚至,1,错过,错过,市场
,激发,1,浪潮,浪潮,动力
,潜能,1,路径,路径,共同
,深化,1,,,
,消除,1,,,
,浪潮,1,,,
,活力,1,,,
,求变,1,,,
,机遇,1,,,
,机制,1,,,
,更好,1,,,
,整个,1,,,
,探寻,1,,,
,挑战,1,,,
,应该,1,,,
,应对,1,,,
,应变,1,,,
,市场,1,,,
,如果,1,,,
,奔腾,1,,,
,奋楫者,1,,,
,增长,1,,,
,国际,1,,,
,合作,1,,,
,各自,1,,,
,只争朝夕,1,,,
,变革,1,,,
,动力,1,,,
,共同,1,,,
,充分,1,,,
,体制,1,,,
,产业,1,,,
,交流,1,,,
,不利于,1,,,
,一切,1,,,
,,,,,
新科技革命和产业变革是一次全方位变革，将对人类生产模式、生活方式、价值理念产生深刻影响。公平和效率、资本和劳动、技术和就业的关系成为国际社会的共同课题，处理不当将导致南北贫富差距进一步拉大。我们应该审时度势、科学决策，引领新科技革命和产业变革朝着正确方向发展。,变革,3,变革,变革,科技
,革命,2,科技,科技,发展
,科技,2,革命,革命,技术
,产业,2,正确方向,正确方向,产业
,进一步,1,产业,产业,我们
,资本,1,处理不当,处理不当,国际
,贫富差距,1,科学决策,科学决策,社会
,课题,1,审时度势,审时度势,人类
,科学决策,1,深刻影响,深刻影响,变革
,社会,1,贫富差距,贫富差距,成为
,生活,1,拉大,拉大,革命
,生产,1,全方位,全方位,引领
,理念,1,朝着,朝着,生产
,深刻影响,1,课题,课题,共同
,正确方向,1,引领,引领,生活
,模式,1,,,
,朝着,1,,,
,方式,1,,,
,效率,1,,,
,拉大,1,,,
,技术,1,,,
,我们,1,,,
,成为,1,,,
,引领,1,,,
,应该,1,,,
,就业,1,,,
,导致,1,,,
,审时度势,1,,,
,处理不当,1,,,
,国际,1,,,
,发展,1,,,
,南北,1,,,
,劳动,1,,,
,关系,1,,,
,共同,1,,,
,公平,1,,,
,全方位,1,,,
,价值,1,,,
,人类,1,,,
,产生,1,,,
,一次,1,,,
,,,,,
服务人民是科技创新的本质要求，各国都有权通过自身努力和国际合作从科技创新中受益。科技创新成果不应该被封锁起来，不应该成为只为少数人牟利的工具。设立知识产权制度的目的是保护和激励创新，而不是制造甚至扩大科技鸿沟。我们应该共同探讨建立面向新科技革命和产业变革的政策制度体系，营造国际合作环境，让科技创新成果为更多国家和人民所及、所享、所用。,科技,6,科技,科技,创新
,创新,5,创新,创新,科技
,应该,3,应该,应该,国家
,成果,2,成果,成果,产业
,国际,2,所享,所享,我们
,合作,2,封锁起来,封锁起来,合作
,制度,2,合作,合作,国际
,人民,2,人民,人民,体系
,鸿沟,1,制度,制度,人民
,革命,1,牟利,牟利,变革
,面向,1,鸿沟,鸿沟,成为
,通过,1,国际,国际,成果
,设立,1,知识产权,知识产权,努力
,要求,1,营造,营造,服务
,营造,1,激励,激励,革命
,自身,1,,,
,知识产权,1,,,
,目的,1,,,
,甚至,1,,,
,环境,1,,,
,牟利,1,,,
,激励,1,,,
,本质,1,,,
,服务,1,,,
,有权,1,,,
,政策,1,,,
,探讨,1,,,
,扩大,1,,,
,所用,1,,,
,所享,1,,,
,我们,1,,,
,成为,1,,,
,建立,1,,,
,工具,1,,,
,少数,1,,,
,封锁起来,1,,,
,国家,1,,,
,各国,1,,,
,变革,1,,,
,受益,1,,,
,努力,1,,,
,制造,1,,,
,共同,1,,,
,保护,1,,,
,体系,1,,,
,产业,1,,,
,不是,1,,,
,,,,,
坚持创新驱动，培育增长新动能。数字经济是亚太乃至全球未来的发展方向。我们应该牢牢把握创新发展时代潮流，全面平衡落实《互联网和数字经济路线图》，释放数字经济增长潜能。同时，我们应该加强数字基础设施和能力建设，增强数字经济可及性，消弭数字鸿沟，让处于不同发展阶段的成员共享数字经济发展成果，让亚太地区人民搭上数字经济发展快车。,数字,8,数字,数字,创新
,经济,6,经济,经济,发展
,发展,5,发展,发展,建设
,我们,2,可及,可及,经济
,应该,2,创新,创新,加强
,增长,2,快车,快车,我们
,创新,2,消弭,消弭,数字
,鸿沟,1,潜能,潜能,坚持
,驱动,1,应该,应该,全球
,阶段,1,鸿沟,鸿沟,人民
,释放,1,路线图,路线图,能力
,路线图,1,亚太地区,亚太地区,成果
,落实,1,增长,增长,全面
,能力,1,牢牢,牢牢,增强
,牢牢,1,共享,共享,培育
,潮流,1,,,
,潜能,1,,,
,消弭,1,,,
,未来,1,,,
,时代,1,,,
,方向,1,,,
,把握,1,,,
,成果,1,,,
,成员,1,,,
,快车,1,,,
,建设,1,,,
,平衡,1,,,
,处于,1,,,
,增强,1,,,
,基础设施,1,,,
,培育,1,,,
,坚持,1,,,
,同时,1,,,
,可及,1,,,
,动能,1,,,
,加强,1,,,
,共享,1,,,
,全面,1,,,
,全球,1,,,
,人民,1,,,
,亚太地区,1,,,
,亚太,1,,,
,互联网,1,,,
,乃至,1,,,
,不同,1,,,
,,,,,
中国正在大力建设“数字中国”，在“互联网+”、人工智能等领域收获一批创新成果。分享经济、网络零售、移动支付等新技术新业态新模式不断涌现，深刻改变了中国老百姓生活。中国愿同亚太各方深化数字经济合作，培育更多利益契合点和经济增长点，为亚太经济注入强大新动能。,中国,4,数字,数字,创新
,经济,3,亚太经济,亚太经济,技术
,数字,2,契合点,契合点,建设
,领域,1,中国,中国,经济
,零售,1,愿同,愿同,合作
,老百姓,1,经济,经济,中国
,网络,1,不断涌现,不断涌现,领域
,移动,1,人工智能,人工智能,数字
,生活,1,业态,业态,人工智能
,深化,1,亚太,亚太,成果
,深刻,1,增长点,增长点,一批
,注入,1,动能,动能,培育
,正在,1,分享,分享,深化
,模式,1,深化,深化,生活
,改变,1,收获,收获,大力
,收获,1,,,
,支付,1,,,
,技术,1,,,
,成果,1,,,
,愿同,1,,,
,强大,1,,,
,建设,1,,,
,契合点,1,,,
,大力,1,,,
,增长点,1,,,
,培育,1,,,
,合作,1,,,
,各方,1,,,
,动能,1,,,
,利益,1,,,
,创新,1,,,
,分享,1,,,
,人工智能,1,,,
,亚太经济,1,,,
,亚太,1,,,
,互联网,1,,,
,业态,1,,,
,不断涌现,1,,,
,一批,1,,,
,,,,,
希望二十国集团继续引领创新增长、长效治理的发展路径。新技术、新业态带来的机遇和挑战并存。各国需要继续通过创新挖掘世界经济增长新动力，推动数字经济、新工业革命深入发展，也要关注创新给社会就业带来的风险挑战，增强劳动者适应技术变革的能力。,创新,3,创新,创新,创新
,继续,2,挑战,挑战,发展
,经济,2,带来,带来,技术
,挑战,2,新动力,新动力,经济
,技术,2,长效,长效,推动
,带来,2,业态,业态,世界
,增长,2,技术,技术,数字
,发展,2,十国集团,十国集团,社会
,风险,1,工业革命,工业革命,能力
,需要,1,继续,继续,变革
,长效,1,增长,增长,增强
,通过,1,并存,并存,需要
,适应,1,路径,路径,各国
,路径,1,引领,引领,希望
,能力,1,劳动者,劳动者,引领
,社会,1,,,
,深入,1,,,
,治理,1,,,
,机遇,1,,,
,新动力,1,,,
,数字,1,,,
,推动,1,,,
,挖掘,1,,,
,引领,1,,,
,并存,1,,,
,希望,1,,,
,工业革命,1,,,
,就业,1,,,
,增强,1,,,
,各国,1,,,
,变革,1,,,
,十国集团,1,,,
,劳动者,1,,,
,关注,1,,,
,业态,1,,,
,世界,1,,,
,,,,,
坚持创新引领，挖掘经济增长动力。世界经济数字化转型是大势所趋，新的工业革命将深刻重塑人类社会。我们既要鼓励创新，促进数字经济和实体经济深度融合，也要关注新技术应用带来的风险挑战，加强制度和法律体系建设，重视教育和就业培训。我们既要立足自身发展，充分发掘创新潜力，也要敞开大门，鼓励新技术、新知识传播，让创新造福更多国家和人民。为更好引领和适应技术创新，建议二十国集团将“新技术应用及其影响”作为一项重点工作深入研究，认真探索合作思路和举措。,经济,4,创新,创新,创新
,创新,4,引领,引领,发展
,技术,3,经济,经济,技术
,鼓励,2,技术,技术,建设
,我们,2,鼓励,鼓励,经济
,引领,2,敞开大门,敞开大门,国家
,应用,2,应用,应用,加强
,风险,1,重塑,重塑,我们
,重视,1,造福,造福,合作
,重点,1,大势所趋,大势所趋,世界
,重塑,1,十国集团,十国集团,数字
,造福,1,数字化,数字化,体系
,适应,1,技术创新,技术创新,社会
,转型,1,深入研究,深入研究,坚持
,认真,1,工业革命,工业革命,人类
,融合,1,,,
,自身,1,,,
,立足,1,,,
,社会,1,,,
,知识,1,,,
,潜力,1,,,
,深度,1,,,
,深刻,1,,,
,深入研究,1,,,
,法律,1,,,
,更好,1,,,
,数字化,1,,,
,数字,1,,,
,敞开大门,1,,,
,教育,1,,,
,探索,1,,,
,挖掘,1,,,
,挑战,1,,,
,技术创新,1,,,
,思路,1,,,
,影响,1,,,
,建设,1,,,
,建议,1,,,
,带来,1,,,
,工作,1,,,
,工业革命,1,,,
,就业,1,,,
,实体,1,,,
,大势所趋,1,,,
,增长,1,,,
,培训,1,,,
,坚持,1,,,
,国家,1,,,
,合作,1,,,
,发掘,1,,,
,发展,1,,,
,及其,1,,,
,十国集团,1,,,
,动力,1,,,
,加强,1,,,
,制度,1,,,
,关注,1,,,
,充分,1,,,
,促进,1,,,
,作为,1,,,
,体系,1,,,
,传播,1,,,
,人类,1,,,
,人民,1,,,
,举措,1,,,
,世界,1,,,
,一项,1,,,
,,,,,
我们要坚持创新是第一动力、人才是第一资源的理念，实施创新驱动发展战略，完善国家创新体系，加快关键核心技术自主创新，为经济社会发展打造新引擎。,创新,4,创新,创新,创新
,第一,2,第一,第一,发展
,发展,2,核心技术,核心技术,国家
,驱动,1,引擎,引擎,加快
,资源,1,经济社会,经济社会,我们
,自主,1,打造,打造,人才
,经济社会,1,发展,发展,战略
,理念,1,驱动,驱动,自主
,核心技术,1,理念,理念,体系
,打造,1,自主,自主,关键
,战略,1,人才,人才,坚持
,我们,1,关键,关键,核心技术
,引擎,1,完善,完善,资源
,实施,1,加快,加快,完善
,完善,1,体系,体系,驱动
,坚持,1,,,
,国家,1,,,
,动力,1,,,
,加快,1,,,
,关键,1,,,
,体系,1,,,
,人才,1,,,
,,,,,
提升，就是要提升产业链水平，注重利用技术创新和规模效应形成新的竞争优势，加快解决关键核心技术“卡脖子”问题，强化工业基础能力建设，培育和发展新的产业集群，保持好全球最完整的产业体系，提升我国在全球供应链、产业链、价值链中的地位。,提升,3,提升,提升,发展
,全球,2,产业链,产业链,建设
,产业链,2,卡脖子,卡脖子,加快
,产业,2,产业,产业,我国
,集群,1,价值链,价值链,产业
,问题,1,全球,全球,基础
,解决,1,供应链,供应链,体系
,规模,1,核心技术,核心技术,关键
,能力,1,技术创新,技术创新,全球
,竞争,1,集群,集群,优势
,注重,1,培育,培育,核心技术
,水平,1,注重,注重,提升
,核心技术,1,强化,强化,问题
,效应,1,完整,完整,形成
,技术创新,1,效应,效应,能力
,我国,1,,,
,形成,1,,,
,强化,1,,,
,建设,1,,,
,工业,1,,,
,就是,1,,,
,完整,1,,,
,基础,1,,,
,培育,1,,,
,地位,1,,,
,发展,1,,,
,卡脖子,1,,,
,加快,1,,,
,利用,1,,,
,关键,1,,,
,保持,1,,,
,供应链,1,,,
,体系,1,,,
,优势,1,,,
,价值链,1,,,
